"Id","Company Name","Email","Phone","Street","City","State","Zip Code","DEA #","Account Classification", "Classification Type", "Active/Suspended", "Suspended Date", "Suspension Reason", "Account Status", "Approved","Registered On", "How did you hear about us?", "What do you hope to achieve by joining?", "Last Login"
"101326","","nagarjuna.golamaru@amzur.com","9876543210","PP Legal Address","PP City","KS","32255","PP0001235","Wholesaler","Full Line Wholesaler","active","0000-00-00","","final","1","Jul. 06, 2023 04:13:32","N/A","N/A","N/A"
"101327","","nagarjuna.golamaru@amzur.com","9876543210","","","","","PP0001236","Wholesaler","Distributor","active","0000-00-00","","new","1","Jul. 06, 2023 04:16:11","N/A","N/A","N/A"
"101328","","gnr.mca@gmail.com","1231231234","","","","","JK9876543","Pharmacy","Hospital","active","0000-00-00","","new","1","Jul. 20, 2023 06:26:43","Google","Save $10k+ Per Month","N/A"
"101329","","nagarjuna.reddy@trxadedev.com","9879879879","","","","","JK0001234","Manufacturer","Manufacturer","active","0000-00-00","","new","1","Jul. 20, 2023 06:46:10","N/A","N/A","N/A"
"101330","","nagarjuna.reddy@trxadedev.com","9639639639","","","","","JK9639639","Medical Facility","Clinic","active","0000-00-00","","new","1","Jul. 20, 2023 06:50:39","Social Media","Save $10k+ Per Month","N/A"
"101331","","gnr.mca@gmail.com","123-123-1234","Trxade Pharma Legal Address","Florida","FL","32024","TR0000001","Pharmacy","Retail Pharmacy","active","0000-00-00","","final","1","Jul. 21, 2023 07:46:56","Conference,Google","Use Trxade as Primary Rx Source","N/A"
"101332","","nagarjuna.golamaru@amzur.com","9879879879","","","","","JK0000006","Pharmacy","Mailorder","active","0000-00-00","","new","1","Jul. 25, 2023 07:59:13","Email","Save $10k+ Per Month","N/A"
"101333","","nagarjuna.reddy@trxadedev.com","9876546546","SU Legal Address","City","FL","32255","SU0000001","Wholesaler","Full Line Wholesaler","suspended","0000-00-00","","final","1","Jul. 25, 2023 09:53:50","N/A","N/A","N/A"
"101334","","rama4b0@gmail.com","7876676666","","","","","VJ0000001","Pharmacy","Retail Pharmacy","active","0000-00-00","","new","1","Jul. 26, 2023 07:02:24","Social Media","Shop Hard to Find Items","N/A"
"101335","","sravya.jetti@trxadedev.com","9898754585","","","","","SLACKTES1","Pharmacy","Compounding","active","0000-00-00","","new","1","Jul. 26, 2023 10:41:55","Social Media","Price Compare Negative/Low Reimbursement Items","N/A"
"101336","","sravya.jetti@trxadedev.com","9876549859","","","","","SLACKTESTHIN1","Medical Facility","Hospital/Acute","active","0000-00-00","","new","1","Jul. 26, 2023 10:47:40","Email","Shop Hard to Find Items,Price Compare Negative/Low Reimbursement Items,Save $10k+ Per Month,Use Trxade as Primary Rx Source","N/A"
"101337","","sravya.jetti@trxadedev.com","8765498789","","","","","SLACKTES2","Wholesaler","Full Line Wholesaler","active","0000-00-00","","new","1","Jul. 26, 2023 10:49:37","N/A","N/A","N/A"
"101338","","sravya.jetti@trxadedev.com","6549879875","","","","","SLACKTES3","Manufacturer","Manufacturer","active","0000-00-00","","new","1","Jul. 26, 2023 10:52:29","N/A","N/A","N/A"
"101339","","sravya.jetti@trxadedev.com","8798545867","","","","","SLACKHIN2","Hospital","General","active","0000-00-00","","new","1","Jul. 26, 2023 10:54:13","N/A","N/A","N/A"
"101340","","gnr.mca@gmail.com","9876546545","Test Legal Address","Test City","FL","32205","JK0000007","Pharmacy","Closed Door","active","0000-00-00","","final","1","Jul. 28, 2023 10:09:56","Conference","Save $10k+ Per Month","N/A"
"101341","","gnr.mca@gmail.com","9879876666","Test Legal Address","Adjuntas","PR","00601","JK0000008","Pharmacy","Nuclear","active","0000-00-00","","final","1","Aug. 01, 2023 05:43:40","Conference","Price Compare Negative/Low Reimbursement Items","N/A"
"101342","","sravya.jetti@trxadedev.com","9985855888","Legal","Kansas","KS","35644","KJ0000001","Manufacturer","Manufacturer","active","0000-00-00","","valid","1","Aug. 03, 2023 11:25:17","N/A","N/A","N/A"
"101343","","gnr.mca@gmail.com","9440626246","Legal Address","Florida","FL","32255","JJ0000001","Pharmacy","Retail Pharmacy","active","0000-00-00","","final","1","Aug. 10, 2023 09:06:03","Conference","Use Trxade as Primary Rx Source","N/A"
"101344","","gnr.mca@gmail.com","9999999959","Legal Addresss","Texas","TX","65877","JJ0000002","Pharmacy","Hospital","active","0000-00-00","","ready","1","Aug. 10, 2023 09:34:30","Social Media","Save $10k+ Per Month","N/A"
"101345","","sravya.jetti@trxadedev.com","9876543210","Legal Address","Florida","GU","52004","JJ0000000","Pharmacy","Retail Pharmacy","active","0000-00-00","","final","1","Aug. 11, 2023 11:38:11","Conference","Use Trxade as Primary Rx Source","N/A"
"101346","","gnr.mca@gmail.com","9876543211","Legal Address","Florida","FL","35977","JJ0000004","Pharmacy","Hospital","active","0000-00-00","","final","1","Aug. 11, 2023 11:41:42","Mailpiece","Save $10k+ Per Month","N/A"
"101347","","sravya.jetti@trxadedev.com","9876543210","Legal Address","Florida","GU","52004","MANUF1234","Manufacturer","Manufacturer","active","0000-00-00","","ready","1","Aug. 16, 2023 09:01:38","N/A","N/A","N/A"
"101348","","nagarjuna.golamaru@amzur.com","9999988888","Legal Address","Legal Address","FL","52244","JJ0000005","Wholesaler","Full Line Wholesaler","active","0000-00-00","","new","1","Aug. 16, 2023 13:37:58","N/A","N/A","N/A"
"101349","","gnr.mca@gmail.com","9876666666","JJ Business","JJ Business","FL","32555","JJ0000003","Pharmacy","Retail Pharmacy","active","0000-00-00","","final","1","Aug. 18, 2023 07:14:30","Conference","Save $10k+ Per Month","N/A"
"101350","","gnr.mca@gmail.com","9876546545","Test Pharma 18","Test Pharma","HI","35988","JJ0000006","Pharmacy","Retail Pharmacy","active","0000-00-00","","final","1","Aug. 18, 2023 09:41:29","Buying Group","Use Trxade as Primary Rx Source","N/A"
"101351","","prasad.nunela@trxadedev.com","9632587410","Test Street","Test City","FL","12779","PN9632587","Pharmacy","Retail Pharmacy","active","0000-00-00","","ready","1","Aug. 18, 2023 10:23:59","Email","Price Compare Negative/Low Reimbursement Items","N/A"
"101352","","gnr.mca@gmail.com","9877897898","JJ Pharma Trade","Florida","FL","53366","JJ0000007","Pharmacy","Long Term Care","active","0000-00-00","","final","1","Aug. 19, 2023 04:28:19","Email","Price Compare Negative/Low Reimbursement Items","N/A"
"101353","","nagarjuna.golamaru@amzur.com","9876543215","Test Street","City","FL","65899","JJ0000008","Wholesaler","Distributor","active","0000-00-00","","valid","1","Aug. 20, 2023 12:04:15","N/A","N/A","N/A"
"101354","","gnr.mca@gmail.com","9866666666","Test","Test","IA","35599","JJ0000009","Pharmacy","Nuclear","active","0000-00-00","","final","1","Aug. 20, 2023 12:09:57","Conference","Save $10k+ Per Month","N/A"
"101355","","gnr.mca@gmail.com","9875555566","","","","","JJ0000010","Pharmacy","Retail Pharmacy","active","0000-00-00","","ready","1","Aug. 20, 2023 12:17:22","Friend/Peer","Shop Hard to Find Items,Price Compare Negative/Low Reimbursement Items,Save $10k+ Per Month,Use Trxade as Primary Rx Source","N/A"
"101356","","gnr.mca@gmail.com","9878888888","GN Pharma","Test","ID","54666","JJ0000011","Pharmacy","Hospital","active","0000-00-00","","final","1","Aug. 21, 2023 05:54:09","Social Media","Save $10k+ Per Month","N/A"
"101357","","gnr.mca@gmail.com","9999999555","Business Legal","Test City","FL","35666","JJ0000012","Pharmacy","Mailorder","active","0000-00-00","","ready","1","Aug. 21, 2023 08:18:58","Conference","Save $10k+ Per Month","N/A"
"101358","","gnr.mca@gmail.com","9666555555","Legal Address","City","TX","36655","JJ0000013","Pharmacy","Nuclear","active","0000-00-00","","final","1","Aug. 21, 2023 10:18:49","Google","Use Trxade as Primary Rx Source","N/A"
"101359","","gnr.mca@gmail.com","9876555555","Test Address","Vermont","VT","36655","JJ0000014","Medical Facility","Home Health","active","0000-00-00","","final","1","Aug. 21, 2023 10:29:08","Buying Group","Price Compare Negative/Low Reimbursement Items","N/A"
"101360","","sravya.jetti@trxadedev.com","9985852490","Legal Address","Texas","TX","36544","JJ0000015","Wholesaler","Full Line Wholesaler","active","0000-00-00","","final","1","Aug. 21, 2023 10:39:55","N/A","N/A","N/A"
"101361","","gnr.mca@gmail.com","9876545555","Legal Address","Test City","GA","35566","JJ0000016","Pharmacy","Mailorder","active","0000-00-00","","final","1","Aug. 22, 2023 05:39:43","Social Media","Use Trxade as Primary Rx Source","N/A"
"101362","","sravya.jetti@amzur.com","9876543222","Legal","Florida","FL","53366","JJ0000017","Pharmacy","Mailorder","active","0000-00-00","","final","1","Aug. 23, 2023 04:51:34","Conference","Price Compare Negative/Low Reimbursement Items","N/A"
"101363","","gnr.mca@gmail.com","9877778888","Jj Pharma","Test City","CA","34556","JJ0000018","Medical Facility","Foot/Ankle","active","0000-00-00","","final","1","Aug. 23, 2023 08:26:03","Mailpiece","Use Trxade as Primary Rx Source","N/A"
"101364","","sravya.jetti@trxadedev.com","9876543210","Legal Address Of Street","Test Florida City","DE","35988","JJ0000020","Pharmacy","Chain","active","0000-00-00","","final","1","Aug. 24, 2023 09:10:20","Social Media","Use Trxade as Primary Rx Source","N/A"
"101365","","gnr.mca@gmail.com","123-123-1234","Legal Address","Test City Of Florida","FL","32566","JJ0000019","Pharmacy","Long Term Care","active","0000-00-00","","final","1","Aug. 25, 2023 01:03:22","Conference","Use Trxade as Primary Rx Source","N/A"
"101366","","gnr.mca@gmail.com","123-123-1234","Legal Address","Test City","IN","35566","JJ0000021","Pharmacy","Hospital","active","0000-00-00","","new","1","Aug. 26, 2023 05:51:24",""Conference",'meetng'",""Price Compare Negative/Low Reimbursement Items" 'item'","N/A"
"101367","","sravya.jetti@trxadedev.com","123-123-1234","Legal Address","Test City","IL","35466","JJ0000022","Pharmacy","Hospital","active","0000-00-00","","new","1","Aug. 29, 2023 04:21:42","Conference","Save $10k+ Per Month","N/A"
"101368","","nagarjuna.reddy@trxadedev.com","9876543222","City Centre","Dallas","AK","30132","JJ0000023","Wholesaler","Distributor","active","0000-00-00","","final","1","Aug. 29, 2023 05:57:25","N/A","N/A","Jan. 09, 2026 05:23:19"
"101369","","nagarjuna.golamaru@amzur.com","9876543210","First Street","Florida","FL","33813","JJ0000024","Wholesaler","Full Line Wholesaler","active","0000-00-00","","valid","1","Aug. 31, 2023 05:15:32","N/A","N/A","N/A"
"101370","","nagarjuna.golamaru@amzur.com","1234647656","Street-1","Florida","GA","32044","JK0000019","Wholesaler","Full Line Wholesaler","active","0000-00-00","","new","1","Sep. 25, 2023 00:46:39","N/A","N/A","N/A"
"101371","","rama4b0@gmail.com","1234647656","Street-1","Florida","GA","32044","TEJ1234567","Pharmacy","Compounding","active","0000-00-00","","new","1","Sep. 27, 2023 07:26:55","Email","Save $10k+ Per Month","N/A"
"101372","","nagarjuna.reddy@trxadedev.com","123-123-1234","Colorado","Colorado","CO","45988","SG0000001","Pharmacy","Retail Pharmacy","active","0000-00-00","","new","1","Oct. 05, 2023 04:10:36","Mailpiece","Use Trxade as Primary Rx Source","N/A"
"101373","Trxade Health (NASDAQ  MEDS) is a health services.","sirisha.koppula@amzur.com","9008765433","Mexico","Mexico","CO","87654","TU234RI89","Pharmacy","Hospital","active","0000-00-00","","new","1","Oct. 05, 2023 04:44:11","Social Media","Use Trxade as Primary Rx Source","N/A"
"101374","","sirisha.koppula@amzur.com","9087665435","","","","","ER34TY56U","Manufacturer","Manufacturer","active","0000-00-00","","new","1","Oct. 05, 2023 05:11:37","N/A","N/A","N/A"
"101375","","sirisha.koppula@amzur.com","8976543212","Alaska","Alaska","AK","12456","TU7898123","Pharmacy","Long Term Care","active","0000-00-00","","new","1","Oct. 05, 2023 05:15:45","Email","Use Trxade as Primary Rx Source","N/A"
"101376","","sirisha.koppula@amzur.com","9876543212","","","","","W3E4R5T6Y","Pharmacy","Compounding","active","0000-00-00","","new","1","Oct. 05, 2023 05:33:57","Email","Save $10k+ Per Month","N/A"
"101377","","sirisha.koppula@amzur.com","8765432190","Arozona","Arozona","AZ","45234","QWER234TY","Pharmacy","Chain","active","0000-00-00","","new","1","Oct. 05, 2023 05:41:50","Google","Use Trxade as Primary Rx Source","N/A"
"101378","","Trxade is the smarter, easier way to purchase pharmaceuticals. We have the largest network of over 50 suppliers, making us the best choice for pharmacies and healthcare professionals. It’s free and easy to become a member, with no fees or contracts.Trxade","","","","FL","5489215496","TRXADE IS THE SMARTER, EASIER WAY TO PURCHASE PHARMACEUTICALS. WE HAVE THE LARGEST NETWORK OF OVER 50 SUPPLIERS, MAKING US THE BEST CHOICE FOR PHARMACIES AND HEALTHCARE PROFESSIONALS. IT’S FREE AND EASY TO BECOME A MEMBER, WITH NO FEES OR CONTRACTS.TRXADE","Pharmacy","Compounding","active","0000-00-00","","new","1","Oct. 05, 2023 05:51:03","Google","Trxade Health (NASDAQ  MEDS) is a health services.","N/A"
"101379","","sirisha.koppula@amzur.com","8976545678","Indiana","Indiana","IN","23456","WM1256789","Wholesaler","Veterinary Only","active","0000-00-00","","new","1","Oct. 06, 2023 04:11:28","N/A","N/A","N/A"
"101380","","sirisha.koppula@amzur.com","9876567890","Idaho","Idaho","ID","23456","AV1234789","Wholesaler","Veterinary Only","active","0000-00-00","","new","1","Oct. 06, 2023 04:18:37","N/A","N/A","N/A"
"101381","","sirisha.koppula@amzur.com","9765432188","Arizona","Arizona","AZ","78654","KL789UI98","Wholesaler","Biotech Only","active","0000-00-00","","new","1","Oct. 06, 2023 06:17:04","N/A","N/A","N/A"
"101382","","nagarjuna.reddy@dev2.trxadedev.com","9879879879","Tets City","Florida","FL","35569","GS0000002","Wholesaler","Full Line Wholesaler","active","0000-00-00","","new","1","Oct. 06, 2023 07:53:54","N/A","N/A","N/A"
"101383","","gnr.mca@gmail.com","9876543210","Legal Address","Florida","FL","35588","SG0000002","Pharmacy","Hospital","active","0000-00-00","","new","1","Mar. 12, 2026 05:05:53","Social Media","Use Trxade as Primary Rx Source","Mar. 12, 2026 04:39:46"
"101384","","nagarjuna.golamaru@amzur.com","9876546546","Legal Address","Legal Address","GU","87650","GS0000003","Wholesaler","Distributor","active","0000-00-00","","new","1","Oct. 09, 2023 02:32:21","N/A","N/A","N/A"
"101385","","gnr.mca@gmail.com","9876543211","","","","","SG0000003","Pharmacy","Hospital","active","0000-00-00","","new","1","Oct. 09, 2023 02:36:45","Conference","Price Compare Negative/Low Reimbursement Items","N/A"
"101386","","gnr.mca@gmail.com","9876543210","Sg Business","Test City","IN","15498","SG0000004","Pharmacy","Hospital","active","0000-00-00","","final","1","Oct. 09, 2023 06:50:49","Social Media","Price Compare Negative/Low Reimbursement Items","N/A"
"101387","","sankalp.bajpai@trxade.com","3477540070","4370 Kissena Blvd","New York City","NY","11770","DEA070187","Pharmacy","Retail Pharmacy","active","0000-00-00","","new","1","Oct. 17, 2023 07:39:32","Friend/Peer","Shop Hard to Find Items,Price Compare Negative/Low Reimbursement Items,Save $10k+ Per Month,Use Trxade as Primary Rx Source","N/A"
"101388","","sankalp.bajpai@trxade.com","3477540070","3470 Kissena Blvd","New York City","NY","11700","DEA071198","Pharmacy","Retail Pharmacy","active","0000-00-00","","new","1","Oct. 17, 2023 08:43:50","Friend/Peer","Shop Hard to Find Items,Price Compare Negative/Low Reimbursement Items,Save $10k+ Per Month,Use Trxade as Primary Rx Source","N/A"
"101389","TENNESSEE VALLEY HEALTHCARE LLC","sankalp.bajpai@trxade.com","9110335357","4370 Kissaes Blvd","New York City","NY","11170","DEA020584","Wholesaler","Distributor","active","0000-00-00","","final","1","Oct. 17, 2023 08:51:30","N/A","N/A","Sep. 01, 2025 11:10:23"
"101390","","rama@trxadedev.com","0987654321","","","","","RAM123456","Pharmacy","Compounding","active","0000-00-00","","new","1","Oct. 17, 2023 09:18:24","Conference","Price Compare Negative/Low Reimbursement Items","N/A"
"101391","","sankalp.bajpai@trxade.com","3477540070","3473 Kissena Blvd","New York City","NY","11700","DEA050219","Pharmacy","Retail Pharmacy","active","0000-00-00","","new","1","Oct. 17, 2023 09:29:00","Friend/Peer","Shop Hard to Find Items,Price Compare Negative/Low Reimbursement Items,Save $10k+ Per Month,Use Trxade as Primary Rx Source","N/A"
"101392",""Ladas Pharmacy Inc"","rama@trxadedev.com","251-432-5601",""1050 S Broad St"","Mobile","AL","36603","AL3471997","Pharmacy","Compounding","active","0000-00-00","","new","1","Oct. 17, 2023 09:42:12","Social Media","Price Compare Negative/Low Reimbursement Items","Sep. 15, 2025 11:34:41"
"101393","","rama@trxadedev.com","251-675-2070","5565 Hwy 43","Satsuma","AL","36572","AM0472011","Pharmacy","Compounding","active","0000-00-00","","final","1","Oct. 17, 2023 12:16:42","Friend/Peer","Price Compare Negative/Low Reimbursement Items","Jan. 12, 2026 07:23:54"
"101394","","gnr.mca@gmail.com","9876543211","Legal Address","Test City","DE","56999","JJ0000031","Pharmacy","Retail Pharmacy","active","0000-00-00","","final","1","Oct. 18, 2023 02:46:55","Social Media","Save $10k+ Per Month","Jan. 12, 2026 07:17:05"
"101395","","nagarjuna.golamaru@amzur.com","9876543215","Legal Address","Test City","IA","65988","JJ0000035","Wholesaler","Full Line Wholesaler","active","0000-00-00","","new","1","Oct. 18, 2023 02:55:21","N/A","N/A","Sep. 10, 2025 11:31:58"
"101396","","rama@trxadedev.com","256-232-3811","200 W Market St","Athens","AL","35611","BT8431924","Pharmacy","Compounding","suspended","2025-12-23","","final","1","Oct. 18, 2023 03:49:05","Friend/Peer","Price Compare Negative/Low Reimbursement Items","N/A"
